,mean,std,cv,skewness,kurtosis
3284,0.11111307741515668,0.08551365096660611,76.96092391276113,3.5013926590387747,40.80489684145918
3280,0.11140468507666434,0.08550272873387522,76.74967051433752,3.4986481463554644,41.01335885994506
3276,0.11199210248263089,0.08566979232122154,76.49628002519934,3.4836310272602833,40.91739249350722
3272,0.1125136209711683,0.08590918051837754,76.35447137586286,3.470015357467825,40.77749548973929
3268,0.11255789952742017,0.08567784269339815,76.1189068498264,3.4769374232016963,41.230787757269745
3264,0.11263836034558014,0.08546003411482675,75.87116312118809,3.4831594602216827,41.654435532759074
3260,0.11298315173747121,0.08549328278143203,75.66905460389802,3.4787647486484836,41.77722621112218
3256,0.11349131554990491,0.08567121792205198,75.48702515866094,3.4676701821687943,41.72912284759731
3252,0.1137559131873861,0.08564482840655703,75.28824305201375,3.4672867969637715,41.95764969622751
3248,0.11445955891092202,0.08592397256493066,75.06928506670279,3.4531768412530703,41.87244050221187
3244,0.11480085429512464,0.08593214085170024,74.85322420231293,3.452134365782398,42.065392709642616
3240,0.11517256527814596,0.08594971510710898,74.62689999092864,3.452010834651303,42.28651854515337
3236,0.11591827346515166,0.08628674600085996,74.4375700409308,3.438289971008303,42.152275951455984
3232,0.1166758743243768,0.08660793293273103,74.22951268567117,3.4239887436690046,41.97747833339673
3228,0.1170164757011913,0.08653723970922493,73.95303882694523,3.4293358671830805,42.36145346348516
3224,0.11765392537214936,0.08673344627821274,73.71912667075703,3.4228698179646626,42.41282078976455
3220,0.11864166925604165,0.08712423583922764,73.43476907021937,3.4085880192459497,42.35150105780999
3216,0.1194654136926419,0.08743004764103453,73.18440119076867,3.3980666955471452,42.31789135232816
3212,0.12029489704510962,0.08772533317080443,72.92523234623006,3.3872352766088407,42.253776265708765
3208,0.12120834496221844,0.08808506059951235,72.67243903624716,3.374492149381934,42.153744067490074
3204,0.122185500899089,0.08849020290251737,72.42283433907593,3.3611618645218875,42.056798736593635
3200,0.12319043648837721,0.08888493065663713,72.15246019931365,3.348194654553025,41.945810068289646
3196,0.12447144989490438,0.08942462009325919,71.84347910204592,3.331010678299948,41.78842440819729
3192,0.12562336663033336,0.08993786354104868,71.59326003871962,3.3135036513679035,41.535185460362214
3188,0.12679940389506458,0.09045227201837323,71.33493473930591,3.297069898425771,41.31383937113757
3184,0.12798651886815496,0.09096293945516642,71.07228187749345,3.2828409460285064,41.15641767117067
3180,0.12924238792065273,0.09152478812896887,70.81638586340554,3.2664729254049596,40.923876388905306
3176,0.13051706153198517,0.09209467234326617,70.56140497056546,3.2492080851845704,40.642404096811774
3172,0.13181674007101812,0.09268192936718674,70.31119819626326,3.2308556667708994,40.33363880455153
3168,0.13353699020850934,0.09349295022484537,70.01277329889058,3.2069502344393377,39.95612152453121
3164,0.13486399576359998,0.09410927008958765,69.78087039223549,3.1897993912377927,39.68523788936225
3160,0.13628657930341373,0.0947743808994529,69.54050896563884,3.1706089583115786,39.371971133667664
3156,0.13790439803499852,0.09560459809588126,69.32672159710087,3.143561693504979,38.811583045437935
