wl_nm,reflectance_mean
700,0.2749127082955351
701,0.27547863784055154
702,0.27604425683471867
703,0.2766096446774835
704,0.2771750031278222
705,0.2777400724904927
706,0.2783046703891181
707,0.27886875514247006
708,0.2794323574956916
709,0.27999538053792816
710,0.2805578266687652
711,0.2811196809649503
712,0.2816810723165106
713,0.2822419662701108
714,0.2828021168029167
715,0.28336130635252266
716,0.2839193853779014
717,0.2844764590867588
718,0.28503263605821777
719,0.28558750967165103
720,0.28614133210372217
721,0.28669381591043486
722,0.28724461605280716
723,0.2877938695979911
724,0.28834144385141913
725,0.2888872490624341
726,0.2894313146537915
727,0.28997370999368166
728,0.2905140657835503
729,0.2910523280243401
730,0.29158864355470604
731,0.2921227973430036
732,0.2926547249084127
733,0.29318450041096117
734,0.2937121187785487
735,0.29423759879649325
736,0.29476102798667025
737,0.2952822710286423
738,0.29580155779214024
739,0.2963186711402634
740,0.29683382744043246
741,0.29734681579831784
742,0.2978576117701199
743,0.29836615879807804
744,0.2988721392123056
745,0.2993757791505807
746,0.2998769814510697
747,0.30037559566133987
748,0.3008716587938625
749,0.3013649844575229
750,0.30185555187558405
751,0.30234314068242607
752,0.3028276760347466
753,0.30330931168074093
754,0.30378798914193783
755,0.3042636852257451
756,0.30473641402602203
757,0.30520619125800263
758,0.3056730212709461
759,0.3061365850964521
760,0.3065968770162584
761,0.30705385209376335
762,0.3075074800633573
763,0.3079575637986881
764,0.30840372254209053
765,0.3088461856935838
766,0.3092845950897928
767,0.30971893103499193
768,0.31014935345209965
769,0.31057587314919266
770,0.3109986192055804
771,0.3114176906713261
772,0.31183297668508375
773,0.3122445103233454
774,0.3126523827832346
775,0.31305671521254147
776,0.3134574281607264
777,0.31385460768258633
778,0.31424817815731
779,0.31463801587956064
780,0.3150242903744911
781,0.315407191383525
782,0.3157868204585269
783,0.3161628109977317
784,0.3165350467711589
785,0.31690370358248315
786,0.31726840314828875
787,0.31762926331838426
788,0.317986195572159
789,0.3183391881586061
790,0.3186881279818829
791,0.3190329401736851
792,0.3193733088923247
793,0.31970914418295215
794,0.32004060717356886
795,0.3203672568910492
796,0.32068928023862453
797,0.32100685232002757
798,0.3213201449996399
799,0.3216293957416299
800,0.321934808802382
801,0.3222366464436852
802,0.3225350306346201
803,0.3228299913712492
804,0.3231216041268811
805,0.32340990319599316
806,0.3236948270742643
807,0.3239767942612788
808,0.3242558437667995
809,0.3245322770935346
810,0.32480615899403015
811,0.32507782087739867
812,0.32534725295183053
813,0.3256146679084889
814,0.3258803692708797
815,0.32614448605106217
816,0.326407408833231
817,0.3266691069872868
818,0.3269300027024502
819,0.3271903504524149
820,0.3274501218627475
821,0.32770962150086297
822,0.327969256636467
823,0.3282289548061835
824,0.32877292762673377
825,0.3291593429806128
826,0.32940454989001416
827,0.3295260813468236
828,0.32953961698211
829,0.3294608902801971
830,0.32930589001699717
831,0.3290912982030904
832,0.3288328177443744
833,0.328547950307134
834,0.32825251660681143
835,0.32796282580870617
836,0.32769486073477205
837,0.3274652330011162
838,0.32729138442510786
839,0.3271895592148839
840,0.32717615957591173
841,0.3272683049980332
842,0.3274831117089374
843,0.3278371227743942
844,0.3283477812620323
845,0.32857385082356994
846,0.32879909136457486
847,0.3290230089901852
848,0.32924482247332254
849,0.3294639317380682
850,0.3296811399400048
851,0.3298963063690102
852,0.33010929266511274
853,0.33032136067838325
854,0.3305304601095844
855,0.3307367469007885
856,0.3309434796605818
857,0.33114878882018656
858,0.3313527321002158
859,0.3315568615189877
860,0.33176121194566865
861,0.33196520148583186
862,0.33216790955462605
863,0.33237156610468344
864,0.3325732548206778
865,0.33277548112593214
866,0.3329763427755067
867,0.3331764820464778
868,0.33337536276371793
869,0.33357288829461584
870,0.33377073350126263
871,0.33397170592630343
872,0.334172928435132
873,0.33437522629893424
874,0.3345786944534793
875,0.33478585769924335
876,0.33499626731627385
877,0.33520636399246606
878,0.3354183317222545
879,0.3356315350742292
880,0.3358420763379555
881,0.3360491717048067
882,0.3362534595272229
883,0.3364591436661943
884,0.33666252471000063
885,0.3368687281469708
886,0.3370770142295188
887,0.33728879904674625
888,0.33750537482055665
889,0.33772814112688143
890,0.3379580588027484
891,0.3381943427454728
892,0.3384311485514043
893,0.3386711308934015
894,0.33891346849491677
895,0.33915638527705505
896,0.3393971851730946
897,0.33963546599333444
898,0.3398706143260814
899,0.34010074224714565
900,0.34032609398983016
901,0.340548216461792
902,0.34076883047658235
903,0.3409906964470022
904,0.3412119829699487
905,0.3414360851517159
906,0.34166372092967634
907,0.34189536459719116
908,0.3421321222765157
909,0.34237237160029654
910,0.34261580999631214
911,0.3428613501313733
912,0.34310826453156523
913,0.3433571220424134
914,0.3436075014587979
915,0.34385886239782926
916,0.34411158229229843
917,0.3443654171098671
