wl_nm,reflectance_mean
3248,0.11434176600688102
3252,0.11388817340078518
3256,0.11348053755328046
3260,0.11312747706522633
3264,0.11278160809029121
3268,0.11244645238082057
3272,0.11216228038605701
3276,0.11191612226337566
3280,0.1116591481110802
3284,0.11136734604374382
3288,0.11107996291141575
3292,0.11080437967283896
3296,0.11046942663804546
3300,0.11012027302577093
3304,0.10974939083137578
3308,0.1093468630487125
3312,0.10893043052314678
3316,0.10853339279988358
3320,0.10810052098477167
3324,0.10761377759692459
3328,0.10708467122620477
3332,0.10656894303697632
3336,0.10607099549593105
3340,0.10555440332451325
3344,0.10500813735485004
3348,0.1044707709519872
3352,0.10393288460526641
3356,0.10339375253544117
3360,0.1028409369044303
3364,0.10232748452189103
3368,0.10185923144230666
3372,0.10141649444599742
3376,0.10100565533696056
3380,0.10065030942721767
3384,0.10035020073700132
3388,0.10007414665307655
3392,0.09984123818819671
3396,0.09965622978115128
3400,0.09950971669138643
3404,0.09938593575257498
3408,0.09929201710902759
3412,0.0992529064973787
3416,0.09920664205863057
3420,0.0991516926175037
3424,0.09911535030030302
3428,0.09907863985220206
3432,0.09911371266584469
3436,0.09921167697117803
3440,0.09933624717542443
3444,0.09954723873782216
3448,0.09979880752158059
3452,0.1001080023304964
3456,0.10046124963117015
3460,0.1008535285049583
3464,0.10129908020849662
3468,0.1017914294107324
3472,0.1023146966885357
3476,0.10286241911966487
3480,0.10342360904932513
3484,0.10394481127671965
3488,0.1044621054048668
3492,0.10494396571166678
3496,0.10535098140768401
3500,0.10570964484207959
3504,0.10601250163936077
3508,0.10630373633429721
3512,0.10660417769972755
3516,0.10686051477422788
3520,0.10706616901867726
3524,0.10723457901088934
3528,0.10736628648004437
